Movie_Name,Genre,City,Screen_Type,Show_Time,Total_Seats,Tickets_Sold,Occupancy_Rate,Ticket_Price,Ticket_Sales,Concession_Sales,Total_Revenue,Show_Date
Where candidate human collection,Sci-Fi,Chicago,IMAX,Late Night,200,109,0.5498884153530089,18,1962,692.1116434530195,2654.1116434530195,2024-06-17
State budget,Action,Houston,Standard,Late Night,200,136,0.6846908888840401,10,1360,466.64193750282084,1826.6419375028208,2025-01-14
Sort method,Action,New York,Standard,Morning,100,44,0.44705034919618264,10,440,195.48334567324432,635.4833456732443,2025-03-02
Yourself plant,Action,Miami,3D,Late Night,150,89,0.5964671773688642,15,1335,497.36349672508646,1832.3634967250864,2024-10-27
Force bed among,Horror,Houston,3D,Morning,200,114,0.5738468613145746,15,1710,681.4401726320358,2391.4401726320357,2024-11-07
Heavy store,Comedy,Houston,Standard,Morning,200,126,0.6337961883061413,10,1260,469.09179541594375,1729.0917954159438,2024-12-25
Sport performance,Horror,Chicago,IMAX,Evening,100,64,0.6445709606749962,18,1152,378.63868609738,1530.63868609738,2025-02-07
Per send,Drama,Chicago,3D,Evening,100,68,0.6802791106492498,15,1020,279.2440335252426,1299.2440335252427,2024-05-16
Over road,Drama,New York,3D,Late Night,100,72,0.7239070757162259,15,1080,276.30173326165675,1356.3017332616569,2024-09-12
Single away participant,Horror,Miami,Standard,Evening,150,95,0.6344853644142674,10,950,581.7679255446672,1531.7679255446672,2025-03-19
Two out price,Drama,Los Angeles,3D,Morning,150,53,0.3590134348891981,15,795,289.6773781039251,1084.677378103925,2025-04-08
Building five economic,Action,Los Angeles,3D,Evening,200,192,0.962437585630813,15,2880,645.4521482817748,3525.452148281775,2025-02-22
Nature American,Comedy,Houston,3D,Late Night,150,121,0.807218111803573,15,1815,460.84017285783074,2275.8401728578306,2024-05-16
Size easy,Horror,Houston,3D,Evening,150,75,0.5061605957341572,15,1125,451.43125390831534,1576.4312539083153,2024-05-24
Might development,Action,Los Angeles,3D,Morning,100,70,0.7034561707867791,15,1050,372.91711395194915,1422.9171139519492,2025-01-11
Provide,Sci-Fi,Miami,Standard,Evening,200,124,0.6245537844172985,10,1240,460.242419163836,1700.242419163836,2024-07-13
Matter hot,Comedy,Miami,Standard,Morning,100,63,0.6395230822996589,10,630,211.81663879260213,841.8166387926021,2024-09-01
Ability specific direction too,Drama,Miami,Standard,Late Night,100,64,0.6441336193520241,10,640,375.26735370667257,1015.2673537066726,2024-10-31
End situation,Comedy,Miami,3D,Late Night,150,84,0.5648388299525516,15,1260,286.81834492030134,1546.8183449203013,2025-04-25
Read best smile,Drama,Chicago,Standard,Morning,100,48,0.4824351501620405,10,480,228.9669225112925,708.9669225112925,2024-09-02
Event anything summer,Drama,New York,IMAX,Afternoon,100,49,0.49641884215256105,18,882,243.92061376568557,1125.9206137656856,2025-03-31
Help production,Horror,Los Angeles,IMAX,Afternoon,200,92,0.46257121267781365,18,1656,574.6413192710002,2230.641319271,2024-08-16
System case,Comedy,Los Angeles,IMAX,Evening,100,57,0.5752266687654333,18,1026,366.5171463160685,1392.5171463160684,2024-07-30
Hear,Sci-Fi,Houston,3D,Late Night,200,117,0.5899232564925967,15,1755,818.2383750517972,2573.2383750517974,2025-04-08
Somebody at,Sci-Fi,Los Angeles,3D,Afternoon,200,98,0.4926360016333872,15,1470,450.6497992119491,1920.6497992119491,2024-10-12
Environment over society,Drama,Miami,3D,Evening,150,120,0.802307809856893,15,1800,567.0310570128984,2367.0310570128986,2025-02-13
Write together I exactly,Sci-Fi,Chicago,IMAX,Evening,150,138,0.9230869233003891,18,2484,456.5263275568655,2940.5263275568655,2025-01-31
Through set reality,Sci-Fi,Los Angeles,3D,Afternoon,200,102,0.5129920137944936,15,1530,358.5359873132522,1888.5359873132522,2024-10-29
Very source,Sci-Fi,Miami,Standard,Late Night,150,95,0.6359106750803065,10,950,324.8268960919704,1274.8268960919704,2024-05-14
Employee themselves Congress,Sci-Fi,Miami,IMAX,Evening,100,77,0.77495276654544,18,1386,374.3082221961998,1760.3082221961997,2025-01-06
Establish back,Sci-Fi,Miami,IMAX,Late Night,150,100,0.6708003406378912,18,1800,498.85317859370383,2298.853178593704,2024-10-18
Where again,Action,Houston,IMAX,Afternoon,200,122,0.6113932901874131,18,2196,584.8525167762492,2780.852516776249,2025-03-19
Pass travel,Comedy,New York,3D,Late Night,100,71,0.7114023627539583,15,1065,406.6899908233664,1471.6899908233663,2024-11-25
Word beat,Sci-Fi,New York,Standard,Evening,150,115,0.7723373429020985,10,1150,780.7815184623249,1930.781518462325,2024-09-16
Draw no hard use,Horror,New York,Standard,Late Night,200,82,0.4143506366509053,10,820,496.7117842228814,1316.7117842228813,2025-04-24
Produce name his,Horror,Los Angeles,3D,Afternoon,150,109,0.7303734096583909,15,1635,561.7405254541471,2196.7405254541472,2024-09-16
By more health,Sci-Fi,Chicago,3D,Afternoon,200,146,0.7330936255900113,15,2190,990.6203874183515,3180.6203874183516,2024-06-10
Rule beautiful visit,Action,Los Angeles,Standard,Evening,200,117,0.5855070843732127,10,1170,375.7903911863954,1545.7903911863955,2025-03-04
Act thought,Action,Chicago,Standard,Morning,200,121,0.6056906753171403,10,1210,393.7963087589266,1603.7963087589267,2024-08-12
Card score over five,Comedy,Houston,Standard,Afternoon,100,70,0.7024993489216604,10,700,484.33894670327845,1184.3389467032785,2024-09-30
Until personal,Horror,Los Angeles,IMAX,Morning,200,113,0.5686029270630958,18,2034,393.01404322660807,2427.014043226608,2025-02-17
Police voice,Sci-Fi,New York,IMAX,Late Night,200,152,0.7609467071649018,18,2736,1033.0101733259457,3769.0101733259457,2025-04-07
Program box,Horror,Houston,3D,Late Night,100,95,0.954580874192904,15,1425,606.9609067622738,2031.9609067622737,2024-06-16
Yeah society,Drama,Los Angeles,IMAX,Evening,100,58,0.5821020951047526,18,1044,338.08500471594726,1382.0850047159472,2024-06-12
Dinner participant late,Comedy,Chicago,3D,Morning,150,58,0.39284330952693375,15,870,267.1312391053207,1137.1312391053207,2025-01-07
Far also,Drama,Los Angeles,3D,Morning,150,96,0.6455727893407314,15,1440,576.6971085377537,2016.6971085377536,2025-02-11
Soon rest,Sci-Fi,Miami,3D,Morning,100,70,0.7082343757689215,15,1050,484.9628343879874,1534.9628343879874,2024-07-31
Every tell,Action,New York,Standard,Evening,100,66,0.6653700439232846,10,660,198.45642946951338,858.4564294695134,2024-10-31
Son key,Drama,Miami,IMAX,Morning,150,122,0.8179890994981551,18,2196,515.456776659898,2711.456776659898,2024-05-17
Measure across remember another,Action,Miami,Standard,Evening,100,49,0.4992091300415127,10,490,183.94249073230046,673.9424907323005,2025-01-20
Figure certain each,Sci-Fi,Miami,3D,Afternoon,100,70,0.7039377934547416,15,1050,483.21682435772885,1533.216824357729,2024-05-05
Question under,Sci-Fi,New York,Standard,Afternoon,150,76,0.5091208768861659,10,760,402.4914435579344,1162.4914435579344,2025-01-12
Forget despite,Sci-Fi,Houston,Standard,Afternoon,100,85,0.8579066859310944,10,850,531.882901180226,1381.8829011802259,2024-06-24
Final thought friend,Sci-Fi,Houston,IMAX,Morning,100,89,0.8988773029752177,18,1602,554.3649211272023,2156.3649211272023,2025-01-17
The fight good,Drama,Chicago,3D,Morning,200,97,0.4850015118324978,15,1455,361.0017027926538,1816.0017027926538,2024-07-28
There be,Horror,Miami,IMAX,Morning,100,51,0.517566429613713,18,918,276.1146874701346,1194.1146874701346,2025-04-06
Test guy issue,Sci-Fi,Miami,3D,Late Night,150,109,0.7289381830469702,15,1635,668.8513152547174,2303.8513152547175,2025-02-24
Team itself personal,Drama,New York,Standard,Morning,100,54,0.5419304025315728,10,540,240.9897982965289,780.9897982965289,2025-02-15
College figure scene,Horror,Los Angeles,3D,Afternoon,100,59,0.5931883173101642,15,885,261.56385190662223,1146.5638519066222,2025-01-02
Weight area,Sci-Fi,Houston,Standard,Morning,100,60,0.6038082630813615,10,600,339.24302397037286,939.2430239703729,2024-04-26
Ahead million,Sci-Fi,Chicago,Standard,Late Night,200,62,0.31204902657035155,10,620,235.83115772959042,855.8311577295904,2024-11-12
Who,Comedy,Chicago,IMAX,Late Night,150,89,0.5979243380858644,18,1602,603.1520317716656,2205.152031771666,2025-04-01
Agency,Horror,Houston,3D,Late Night,100,49,0.4965408338903739,15,735,243.13120726251222,978.1312072625122,2024-11-11
Here loss,Sci-Fi,Houston,IMAX,Evening,150,93,0.6260315766400342,18,1674,505.79472381351013,2179.7947238135102,2024-10-25
Walk herself coach,Action,Chicago,3D,Evening,200,183,0.9165448005203221,15,2745,1157.4802718942985,3902.4802718942983,2024-06-18
Born enough,Sci-Fi,Los Angeles,IMAX,Evening,200,102,0.5115239658581116,18,1836,673.3127486786258,2509.3127486786257,2024-11-04
Media list sing,Action,Miami,IMAX,Evening,200,164,0.8219807780121966,18,2952,510.3437950534235,3462.3437950534235,2025-01-06
Rule alone camera,Drama,Chicago,3D,Afternoon,200,111,0.5581555604502287,15,1665,356.2812533210462,2021.2812533210463,2024-08-08
Recognize scene,Sci-Fi,Houston,Standard,Afternoon,150,83,0.5580359747256248,10,830,475.1362845609247,1305.1362845609247,2024-12-10
Fact third exist,Horror,New York,IMAX,Morning,100,71,0.7185557844077567,18,1278,466.42912586722576,1744.4291258672258,2024-09-30
Property open,Horror,Chicago,IMAX,Afternoon,100,65,0.6510076941853336,18,1170,343.4977859743647,1513.4977859743647,2025-04-09
Cut send too,Horror,Miami,IMAX,Morning,100,68,0.6855919495829296,18,1224,448.8872301244285,1672.8872301244285,2024-04-27
Sort short,Comedy,New York,3D,Morning,200,149,0.7452276990799291,15,2235,931.9280976465793,3166.9280976465793,2024-08-29
Someone reality early,Comedy,Chicago,IMAX,Late Night,150,82,0.5503037425225016,18,1476,546.967452070074,2022.9674520700742,2024-09-09
Image hear,Comedy,Houston,IMAX,Afternoon,200,101,0.5081644898238374,18,1818,402.45395781988316,2220.4539578198833,2024-09-19
Account plant including,Comedy,Chicago,3D,Evening,200,107,0.5372274210163303,15,1605,636.2791672578385,2241.2791672578387,2025-02-13
Above edge,Horror,Chicago,3D,Morning,150,71,0.4761884205031567,15,1065,320.10542046261287,1385.105420462613,2024-05-24
Race talk trouble,Sci-Fi,Los Angeles,3D,Evening,100,100,1.0,15,1500,550.6148388758991,2050.6148388758993,2024-12-12
Knowledge,Comedy,Houston,IMAX,Late Night,200,157,0.786701937110518,18,2826,904.0056058766547,3730.005605876655,2024-12-02
Of,Action,New York,Standard,Morning,100,39,0.3973388450687968,10,390,257.7458739535931,647.7458739535931,2024-11-30
Source theory,Sci-Fi,Houston,IMAX,Afternoon,150,60,0.40163130648846446,18,1080,220.1680164519008,1300.1680164519007,2024-07-28
Hold resource,Drama,Chicago,Standard,Late Night,200,134,0.6722799092577737,10,1340,555.5312820121778,1895.5312820121778,2024-06-05
Many,Action,Miami,3D,Morning,150,102,0.6820897196066951,15,1530,641.734012136792,2171.734012136792,2025-01-29
Explain exactly Democrat,Comedy,Los Angeles,IMAX,Late Night,100,68,0.6823325752976046,18,1224,344.9573517947785,1568.9573517947786,2024-11-01
Process purpose,Action,New York,3D,Late Night,100,56,0.5617566309669453,15,840,219.21649772315473,1059.2164977231548,2024-11-16
Approach picture,Action,Houston,IMAX,Morning,100,58,0.5811818609995649,18,1044,275.14008211161513,1319.1400821116151,2024-12-15
Perform,Horror,Chicago,3D,Afternoon,200,129,0.6491819286239036,15,1935,783.8693073182015,2718.8693073182017,2025-04-23
Cultural site name,Drama,Miami,IMAX,Afternoon,100,61,0.6128839509439995,18,1098,321.787529643383,1419.787529643383,2025-03-03
Get keep,Comedy,Los Angeles,3D,Evening,150,55,0.3671049440878697,15,825,266.64779383050535,1091.6477938305054,2024-09-24
Security kitchen create,Comedy,New York,3D,Late Night,150,84,0.5655300554137209,15,1260,421.8797845049663,1681.8797845049662,2024-10-28
Third enter,Drama,Los Angeles,IMAX,Afternoon,200,94,0.47228903486095297,18,1692,553.1640872136929,2245.164087213693,2024-09-20
Necessary phone data,Comedy,New York,3D,Morning,200,125,0.6262817128362768,15,1875,639.2783011786883,2514.2783011786883,2024-11-29
Sit mouth seem,Sci-Fi,Miami,IMAX,Afternoon,150,150,1.0,18,2700,484.02787645771707,3184.027876457717,2025-02-01
Teach organization,Sci-Fi,New York,3D,Morning,200,131,0.6551222498211456,15,1965,482.03558677000984,2447.03558677001,2024-12-27
Word voice,Comedy,Chicago,3D,Morning,100,55,0.5529705470741403,15,825,315.5496535554948,1140.5496535554948,2025-01-21
Cultural like,Sci-Fi,New York,3D,Morning,100,73,0.7382702252965878,15,1095,456.6021711614576,1551.6021711614576,2024-10-23
Moment nature center,Action,Miami,IMAX,Afternoon,200,134,0.6724031830813819,18,2412,694.4322379203384,3106.4322379203386,2025-01-16
Recent matter perhaps,Sci-Fi,New York,Standard,Late Night,200,132,0.6630141735677761,10,1320,599.8369074251007,1919.8369074251007,2025-03-25
Court future agreement,Comedy,Miami,3D,Late Night,200,138,0.6910275889823506,15,2070,684.7904112499943,2754.7904112499946,2024-10-02
Conference now,Horror,Chicago,3D,Late Night,100,90,0.9084815347244312,15,1350,433.5203510010517,1783.5203510010517,2024-09-20
Stay raise air,Drama,Chicago,IMAX,Afternoon,200,86,0.43036673470111264,18,1548,509.4566160140744,2057.4566160140744,2024-10-16
Look process reason,Drama,Houston,3D,Afternoon,200,134,0.6710448115217181,15,2010,413.22229933299724,2423.2222993329974,2024-09-17
Officer ask popular,Horror,Chicago,IMAX,Morning,150,69,0.46104283050276923,18,1242,403.1492879601284,1645.1492879601283,2025-01-28
Radio fire,Comedy,Miami,IMAX,Late Night,200,136,0.6833268969513372,18,2448,600.0001069397248,3048.000106939725,2025-02-13
Town break,Horror,Houston,3D,Late Night,200,92,0.46219702327708584,15,1380,442.45074596518714,1822.4507459651873,2024-07-07
National past claim,Drama,Houston,3D,Evening,150,95,0.6373949779592373,15,1425,537.8419015673962,1962.8419015673962,2024-10-01
Inside try,Comedy,Los Angeles,Standard,Afternoon,100,55,0.555736512864314,10,550,321.7697695047581,871.7697695047581,2025-01-22
Chair lay region,Horror,Miami,IMAX,Evening,200,169,0.8463725079017064,18,3042,1090.0085506770622,4132.008550677062,2024-09-05
Show really,Comedy,Houston,3D,Evening,150,125,0.837768166591362,15,1875,445.6657449537234,2320.6657449537233,2024-09-25
Attorney,Drama,New York,Standard,Late Night,200,82,0.4131423935330423,10,820,381.1746537140795,1201.1746537140796,2024-11-18
Most include,Sci-Fi,Los Angeles,IMAX,Evening,100,70,0.7082401166499772,18,1260,394.70240911544363,1654.7024091154435,2024-11-22
Sea argue,Horror,Miami,3D,Afternoon,100,49,0.49356302178762407,15,735,283.01804334271577,1018.0180433427158,2025-02-20
Write skin camera,Drama,Houston,Standard,Afternoon,200,82,0.4112242633986998,10,820,469.2466946302607,1289.2466946302607,2024-12-11
Level summer,Sci-Fi,Los Angeles,Standard,Late Night,100,56,0.5674474424363444,10,560,201.75304958320334,761.7530495832034,2024-05-28
Partner practice,Comedy,Chicago,3D,Afternoon,150,83,0.5537275817316271,15,1245,353.98324828325855,1598.9832482832585,2025-01-26
Customer environment,Action,Miami,Standard,Morning,100,96,0.9640074729518283,10,960,320.92802244605843,1280.9280224460585,2025-04-24
Generation team,Action,New York,IMAX,Evening,150,114,0.7649439738041044,18,2052,766.7925668002852,2818.7925668002854,2024-07-02
Customer other clear,Comedy,Chicago,IMAX,Afternoon,150,59,0.3933573748868644,18,1062,375.4001291959095,1437.4001291959096,2024-10-20
Reality lot,Sci-Fi,Chicago,Standard,Evening,150,92,0.6152838993743586,10,920,450.8321382747028,1370.8321382747029,2025-03-12
Occur article,Action,Los Angeles,3D,Evening,200,170,0.8532074943144097,15,2550,618.6724353772073,3168.6724353772074,2024-11-19
Never citizen,Action,Los Angeles,IMAX,Late Night,200,182,0.9132664159304887,18,3276,1208.6485251345805,4484.64852513458,2024-06-29
Pull design,Drama,Houston,IMAX,Late Night,200,72,0.36210250316430626,18,1296,460.2224755603944,1756.2224755603943,2024-09-19
Investment year,Horror,Los Angeles,IMAX,Afternoon,100,31,0.31801134222914323,18,558,186.70351562561777,744.7035156256178,2025-04-14
More board another,Horror,Los Angeles,3D,Late Night,150,132,0.8806447763057673,15,1980,486.001801528401,2466.001801528401,2025-02-08
One evidence none,Horror,New York,Standard,Evening,200,151,0.7584421266056356,10,1510,798.4337901311184,2308.4337901311183,2024-08-05
Officer happy,Sci-Fi,Houston,IMAX,Late Night,150,70,0.46975609021854503,18,1260,457.9690815146078,1717.9690815146078,2024-10-15
Wait high spring part,Comedy,New York,3D,Morning,100,68,0.6801943629183653,15,1020,373.7364589097234,1393.7364589097233,2024-06-24
Act ahead,Comedy,Houston,IMAX,Morning,200,40,0.2046378391474683,18,720,171.31177341026003,891.31177341026,2024-07-19
Rather Congress,Action,New York,3D,Late Night,200,120,0.6005063259895741,15,1800,787.7028951298812,2587.702895129881,2024-11-06
Impact mouth rate,Drama,Houston,IMAX,Evening,100,74,0.7491731759264627,18,1332,373.9731478315053,1705.9731478315052,2025-03-15
Per task,Drama,Miami,IMAX,Late Night,100,73,0.7386405209306744,18,1314,234.1872324468664,1548.1872324468663,2024-12-11
Various forward,Drama,Los Angeles,Standard,Evening,150,82,0.5479156071561193,10,820,572.7384895533881,1392.7384895533883,2025-01-01
Perhaps when arm,Horror,Chicago,IMAX,Evening,200,142,0.7128530742105038,18,2556,471.57869765980473,3027.5786976598047,2024-12-19
Imagine left local,Sci-Fi,Miami,IMAX,Afternoon,100,46,0.4611863060910619,18,828,273.17399288380204,1101.173992883802,2024-06-06
Movie let hour,Comedy,New York,3D,Late Night,150,95,0.6383075633511476,15,1425,429.40643465214157,1854.4064346521416,2024-06-19
Western choose season car,Horror,New York,Standard,Evening,150,84,0.5656980516455463,10,840,375.2427501518805,1215.2427501518805,2025-04-10
Area there,Drama,Miami,3D,Late Night,100,53,0.5387848741259669,15,795,358.89612619133806,1153.896126191338,2024-07-22
Crime president model,Horror,Chicago,Standard,Afternoon,150,67,0.4506276907814656,10,670,272.46823801343174,942.4682380134318,2024-12-31
Sister goal quickly,Drama,Houston,Standard,Morning,200,139,0.6976704362735485,10,1390,915.0754436784987,2305.0754436784987,2025-02-12
Parent,Comedy,New York,IMAX,Morning,100,72,0.7287676674984997,18,1296,267.0068787003743,1563.0068787003743,2024-07-22
